,pxl_row_in_fullres,pxl_col_in_fullres,spot_index,cell_index,cell_nums
22111,7670.267043598376,4040.4978661241908,2211,2211_10,15
22112,7630.254851713357,3975.0,2211,2211_11,15
22113,7642.59655244442,4036.9113791774616,2211,2211_12,15
22114,7678.822457356923,4106.326540279598,2211,2211_13,15
22115,7654.808101367801,4056.779005411189,2211,2211_14,15
22116,7616.543431484549,4252.320946120569,2212,2212_0,7
22117,7599.0,4229.90592569406,2212,2212_1,7
22118,7608.176854659871,4174.184208029084,2212,2212_2,7
22119,7666.068166428021,4161.0,2212,2212_3,7
22120,7606.588708516133,4276.241981170691,2212,2212_4,7
22121,7738.0,4195.27045296592,2212,2212_5,7
22122,7611.0729453665745,4300.0,2212,2212_6,7
22123,7639.07423011296,4369.162744509018,2213,2213_0,18
22124,7673.265386603227,4348.0,2213,2213_1,18
22125,7725.752774462499,4464.773361882592,2213,2213_2,18
22126,7599.0,4392.160802711137,2213,2213_3,18
22127,7643.271322307147,4468.314646600494,2213,2213_4,18
22128,7613.274148544697,4431.861758017719,2213,2213_5,18
22129,7627.307705017885,4487.0,2213,2213_6,18
22130,7618.837077728415,4389.35294956736,2213,2213_7,18
22131,7601.065094281165,4449.67834025678,2213,2213_8,18
22132,7671.556225470197,4396.034614718303,2213,2213_9,18
22133,7653.595007350319,4433.880509171895,2213,2213_10,18
22134,7738.0,4401.564313335454,2213,2213_11,18
22135,7626.771644721325,4443.7712017995755,2213,2213_12,18
22136,7710.089418627585,4445.186017067599,2213,2213_13,18
22137,7659.5844710579395,4369.144894747423,2213,2213_14,18
22138,7634.464748272563,4425.181438700231,2213,2213_15,18
22139,7726.226976127782,4452.49123639212,2213,2213_16,18
22140,7676.445654713684,4381.932741305476,2213,2213_17,18
22141,7614.881987729166,4617.2444652447775,2214,2214_0,13
22142,7737.0,4535.0,2214,2214_1,13
22143,7619.313248330733,4634.105568758597,2214,2214_2,13
22144,7688.054705572969,4671.663691804254,2214,2214_3,13
22145,7633.234059759477,4553.184830581586,2214,2214_4,13
22146,7670.049837212224,4674.0,2214,2214_5,13
22147,7631.341707772272,4659.9821508255245,2214,2214_6,13
22148,7610.036576917629,4552.749255122341,2214,2214_7,13
22149,7638.603599217777,4539.862233049649,2214,2214_8,13
22150,7712.409610439819,4645.803176947894,2214,2214_9,13
22151,7728.078329686257,4619.952961255797,2214,2214_10,13
22152,7598.0,4597.526829185105,2214,2214_11,13
22153,7645.091995617039,4657.065850035729,2214,2214_12,13
22154,7702.094627169586,4840.709526523492,2215,2215_0,15
22155,7598.0,4733.9312335290415,2215,2215_1,15
22156,7621.253064709408,4839.938040591644,2215,2215_2,15
22157,7669.966060763905,4740.433363647112,2215,2215_3,15
22158,7662.759347993984,4758.378952890504,2215,2215_4,15
22159,7636.55888387581,4722.0,2215,2215_5,15
22160,7667.956815127639,4861.0,2215,2215_6,15
22161,7729.295440293254,4815.976230292408,2215,2215_7,15
22162,7659.692501076695,4725.784445285605,2215,2215_8,15
22163,7685.29775222674,4801.377222916975,2215,2215_9,15
22164,7600.9644983509015,4831.514326571851,2215,2215_10,15
22165,7736.075443073188,4801.723410543001,2215,2215_11,15
22166,7635.980202550596,4806.162189288144,2215,2215_12,15
22167,7617.066234000543,4762.880943013134,2215,2215_13,15
22168,7737.0,4776.836255650056,2215,2215_14,15
22169,7638.704719434435,4996.789705141702,2216,2216_0,20
22170,7698.182085529504,4948.522107984142,2216,2216_1,20
22171,7599.161022583979,4984.578321645538,2216,2216_2,20
22172,7635.62843408386,4958.28929532447,2216,2216_3,20
22173,7638.023333102664,4981.331952363979,2216,2216_4,20
22174,7716.412916856813,4939.0677900202945,2216,2216_5,20
22175,7628.188109525732,4919.24166404181,2216,2216_6,20
22176,7733.514488525138,4981.989362947627,2216,2216_7,20
22177,7668.333155982755,5004.567867555704,2216,2216_8,20
22178,7645.334809118045,5028.576028118529,2216,2216_9,20
22179,7737.0,5008.432612170388,2216,2216_10,20
22180,7640.988222360733,4930.30518236119,2216,2216_11,20
22181,7626.531687283339,5014.917599293527,2216,2216_12,20
22182,7675.49518687589,4908.0,2216,2216_13,20
22183,7599.427134189677,5001.615495117688,2216,2216_14,20
22184,7694.26772808258,5041.582712285237,2216,2216_15,20
22185,7672.616029598316,5047.0,2216,2216_16,20
22186,7723.295038368567,4997.458902664042,2216,2216_17,20
22187,7609.596902448571,5000.616938733037,2216,2216_18,20
22188,7617.338890258408,4948.68976122005,2216,2216_19,20
22189,7674.932396241124,5161.733926908587,2217,2217_0,17
22190,7657.415721720923,5234.0,2217,2217_1,17
22191,7672.0720826703,5116.7298768539395,2217,2217_2,17
22192,7704.103014026087,5095.0,2217,2217_3,17
22193,7702.309393855854,5111.191402590153,2217,2217_4,17
22194,7605.144423464015,5126.906856833237,2217,2217_5,17
22195,7638.816187404911,5140.171613795543,2217,2217_6,17
22196,7607.799155676868,5167.58651605987,2217,2217_7,17
22197,7691.567615566586,5133.747685509416,2217,2217_8,17
22198,7598.0,5178.376653491173,2217,2217_9,17
22199,7674.836557391624,5190.6625588083,2217,2217_10,17
22200,7713.001343125208,5223.797874102805,2217,2217_11,17
22201,7665.745572244988,5204.356053285293,2217,2217_12,17
22202,7731.016431755722,5169.145949647313,2217,2217_13,17
22203,7637.491638811271,5166.962004780158,2217,2217_14,17
22204,7623.587440138012,5111.300707979349,2217,2217_15,17
22205,7737.0,5199.606802506773,2217,2217_16,17
22206,7731.8939010271215,5406.731991941424,2218,2218_0,9
22207,7597.0,5320.03990614633,2218,2218_1,9
22208,7736.0,5281.0,2218,2218_2,9
22209,7597.969185918315,5304.249342778108,2218,2218_3,9
22210,7656.0632414876145,5327.839799638815,2218,2218_4,9
22211,7607.560199914664,5399.383166040503,2218,2218_5,9
22212,7671.685262504913,5420.0,2218,2218_6,9
22213,7625.196416973107,5381.511484374746,2218,2218_7,9
22214,7712.411347154402,5340.819772423001,2218,2218_8,9
22215,7627.113600609961,5607.0,2219,2219_0,7
22216,7650.1128100854,5489.443217720732,2219,2219_1,7
22217,7597.0,5468.0,2219,2219_2,7
22218,7723.778782972425,5513.0927618187125,2219,2219_3,7
22219,7736.0,5528.266198812467,2219,2219_4,7
22220,7611.770671764185,5515.383006799538,2219,2219_5,7
22221,7683.514899660556,5595.127852792494,2219,2219_6,7
22222,7735.0,5697.526382519081,2220,2220_0,10
22223,7663.413219666633,5737.056909452726,2220,2220_1,10
22224,7605.409471144941,5698.068688946129,2220,2220_2,10
22225,7625.605644713133,5778.779585309689,2220,2220_3,10
22226,7721.880125925891,5753.4356670502475,2220,2220_4,10
22227,7596.0,5774.6717476330605,2220,2220_5,10
22228,7609.6968643644095,5787.620875293999,2220,2220_6,10
22229,7627.397552224543,5655.0,2220,2220_7,10
22230,7722.271017158558,5735.574495492233,2220,2220_8,10
22231,7691.902155999693,5794.0,2220,2220_9,10
22232,7636.4387296468,5929.869360973355,2221,2221_0,17
22233,7695.299066170899,5906.12351240381,2221,2221_1,17
22234,7596.0,5900.620938523106,2221,2221_2,17
22235,7690.451925313743,5944.019405362085,2221,2221_3,17
22236,7714.981852037362,5928.72554813331,2221,2221_4,17
22237,7711.683395685248,5911.860952242837,2221,2221_5,17
22238,7667.772202760867,5960.703958609094,2221,2221_6,17
22239,7680.22769939181,5858.394665047268,2221,2221_7,17
22240,7735.0,5916.313366186159,2221,2221_8,17
22241,7730.826340985614,5939.383663648421,2221,2221_9,17
22242,7683.604939020452,5967.814149939036,2221,2221_10,17
22243,7642.902944530218,5902.39662840581,2221,2221_11,17
22244,7654.450997458112,5842.0,2221,2221_12,17
22245,7649.1272781931875,5875.774277064831,2221,2221_13,17
22246,7651.458441592339,5857.535649787693,2221,2221_14,17
22247,7707.801842112586,5981.0,2221,2221_15,17
22248,7622.438879491351,5893.988771223802,2221,2221_16,17
22249,7616.2641724233845,6039.373728873199,2222,2222_0,7
22250,7618.528231200188,6167.0,2222,2222_1,7
22251,7655.28663024364,6101.989070292713,2222,2222_2,7
22252,7595.0,6145.076340520798,2222,2222_3,7
22253,7609.698839329078,6069.4495271010455,2222,2222_4,7
22254,7734.0,6154.477843243972,2222,2222_5,7
22255,7675.848838561751,6028.0,2222,2222_6,7
22256,7595.0,6301.7992710597755,2223,2223_0,10
22257,7697.432341167789,6215.0,2223,2223_1,10
22258,7701.898408853611,6354.0,2223,2223_2,10
22259,7615.1372215255,6247.714609498427,2223,2223_3,10
22260,7638.577097179711,6252.865536867408,2223,2223_4,10
22261,7650.879638749696,6314.9012237946135,2223,2223_5,10
22262,7687.306309602872,6221.246165292013,2223,2223_6,10
22263,7613.880784065112,6279.140669058632,2223,2223_7,10
22264,7706.768105016902,6289.264139191253,2223,2223_8,10
22265,7734.0,6269.174130681043,2223,2223_9,10
22266,7634.3736097232195,6961.0,2224,2224_0,13
22267,7602.288786475558,7070.261847696327,2224,2224_1,13
22268,7732.0,6997.982045634909,2224,2224_2,13
22269,7593.0,7014.958529401222,2224,2224_3,13
22270,7625.056882771641,7043.589281292343,2224,2224_4,13
22271,7648.943428857411,7062.638882420896,2224,2224_5,13
22272,7683.700918199774,7079.138056042778,2224,2224_6,13
22273,7711.578223758667,7010.139175951746,2224,2224_7,13
22274,7688.89970436935,6997.587492415389,2224,2224_8,13
22275,7636.7289887083325,7100.0,2224,2224_9,13
22276,7659.416157235105,7045.368604668783,2224,2224_10,13
22277,7659.8310569776495,7015.494013117831,2224,2224_11,13
22278,7644.212098445603,7008.6267782799005,2224,2224_12,13
22279,7693.768814363047,7148.0,2225,2225_0,13
22280,7611.130789996144,7227.439831503909,2225,2225_1,13
22281,7667.719492094326,7258.987184576127,2225,2225_2,13
22282,7592.0,7272.846085301147,2225,2225_3,13
22283,7648.094314951899,7181.326100659142,2225,2225_4,13
22284,7634.051943663424,7232.3067244324275,2225,2225_5,13
22285,7644.7714197615405,7252.325501213708,2225,2225_6,13
22286,7700.096369680414,7283.571307059824,2225,2225_7,13
22287,7731.0,7194.18614196974,2225,2225_8,13
22288,7644.371607931936,7204.988802084064,2225,2225_9,13
22289,7608.52760487338,7287.0,2225,2225_10,13
22290,7608.223834191162,7158.788241857743,2225,2225_11,13
22291,7668.086383957265,7174.774751681409,2225,2225_12,13
22292,7676.970609462688,7474.0,2226,2226_0,10
22293,7686.102644524227,7369.804437839748,2226,2226_1,10
22294,7641.123839702808,7454.514812868657,2226,2226_2,10
22295,7694.8011772785685,7392.94722729301,2226,2226_3,10
22296,7731.0,7396.241491468809,2226,2226_4,10
22297,7649.299235333355,7435.031573132878,2226,2226_5,10
22298,7593.133942206131,7419.341725423098,2226,2226_6,10
22299,7658.65276561155,7335.0,2226,2226_7,10
22300,7670.640652136764,7451.187330937065,2226,2226_8,10
22301,7592.0,7368.958130673861,2226,2226_9,10
22302,7591.0,7660.0,2227,2227_0,6
22303,7650.654856779219,7521.0,2227,2227_1,6
22304,7730.0,7596.9921232921915,2227,2227_2,6
22305,7648.188900881293,7626.360885993558,2227,2227_3,6
22306,7597.466620099849,7622.583373106214,2227,2227_4,6
22307,7719.589180333937,7576.369744355043,2227,2227_5,6
22308,7721.8436193178195,7708.0,2228,2228_0,9
22309,7730.0,7759.444030748828,2228,2228_1,9
22310,7591.0,7767.390746301985,2228,2228_2,9
22311,7610.064486304423,7847.0,2228,2228_3,9
22312,7612.927054185167,7812.535622695576,2228,2228_4,9
22313,7673.438469409901,7787.1623269559805,2228,2228_5,9
22314,7614.2569287701235,7781.814657599606,2228,2228_6,9
22315,7634.649717400905,7830.649179258256,2228,2228_7,9
22316,7650.83734406795,7732.0516578174065,2228,2228_8,9
22317,7690.224912584819,8033.0,2229,2229_0,13
22318,7595.583361095868,7972.236591818868,2229,2229_1,13
22319,7590.0,7934.376228259414,2229,2229_2,13
22320,7618.266639712128,7910.213114123918,2229,2229_3,13
22321,7718.1846890320585,7981.638920686088,2229,2229_4,13
22322,7695.327107235436,8004.28727188518,2229,2229_5,13
22323,7729.0,7936.920981025918,2229,2229_6,13
22324,7618.629049272289,7934.58284101668,2229,2229_7,13
22325,7654.055189070342,7894.0,2229,2229_8,13
22326,7618.364849437981,7959.478177727563,2229,2229_9,13
22327,7684.789412372027,7967.2077830876215,2229,2229_10,13
22328,7673.365619591682,7912.93888616782,2229,2229_11,13
22329,7608.219575800552,8009.690202662803,2229,2229_12,13
22330,7674.162081694402,8220.0,2230,2230_0,13
22331,7596.754432677761,8097.545226130654,2230,2230_1,13
22332,7656.736822995462,8081.0,2230,2230_2,13
22333,7591.604749640234,8181.546329207011,2230,2230_3,13
22334,7692.500883314626,8095.837088669152,2230,2230_4,13
22335,7664.238569396759,8126.830048445822,2230,2230_5,13
22336,7612.990836850067,8135.914043903729,2230,2230_6,13
22337,7658.878786152888,8182.895137451966,2230,2230_7,13
22338,7690.728535926159,8175.908813731579,2230,2230_8,13
22339,7710.903503782149,8139.107202680067,2230,2230_9,13
22340,7651.513467098071,8159.723177933463,2230,2230_10,13
22341,7590.0,8123.958542713568,2230,2230_11,13
22342,7729.0,8130.692211055276,2230,2230_12,13
22343,7728.0,8325.740628960892,2231,2231_0,12
22344,7705.247417640886,8332.044465032497,2231,2231_1,12
22345,7618.900802522967,8398.698489982015,2231,2231_2,12
22346,7696.578721014803,8348.26392057957,2231,2231_3,12
22347,7633.34255103973,8407.0,2231,2231_4,12
22348,7602.227630984921,8390.688620069435,2231,2231_5,12
22349,7687.307977855335,8268.0,2231,2231_6,12
22350,7652.601795989395,8311.681455865839,2231,2231_7,12
22351,7594.242649364217,8370.259148096511,2231,2231_8,12
22352,7589.0,8350.552290124231,2231,2231_9,12
22353,7608.003385236631,8368.210534001073,2231,2231_10,12
22354,7662.839373070258,8331.982521158377,2231,2231_11,12
22355,7593.663245093803,8486.33131361197,2232,2232_0,4
22356,7597.027392683095,8455.0,2232,2232_1,4
22357,7728.0,8594.0,2232,2232_2,4
22358,7589.0,8532.491441571645,2232,2232_3,4
22359,7633.880088305897,8742.56875318727,2233,2233_0,8
22360,7614.756302340814,8777.084331894072,2233,2233_1,8
22361,7588.0,8678.25770206529,2233,2233_2,8
22362,7642.785017948043,8780.0,2233,2233_3,8
22363,7727.0,8729.913040994776,2233,2233_4,8
22364,7686.058898223247,8641.0,2233,2233_5,8
22365,7672.902170951059,8767.286330933452,2233,2233_6,8
22366,7635.120356190447,8767.81657569132,2233,2233_7,8
22367,7727.0,8880.199383283503,2234,2234_0,9
22368,7588.0,8941.271615325151,2234,2234_1,9
22369,7672.556670700132,8885.685948374192,2234,2234_2,9
22370,7613.125934524124,8967.0,2234,2234_3,9
22371,7620.328643881745,8835.800225856636,2234,2234_4,9
22372,7661.932123459951,8941.400569516733,2234,2234_5,9
22373,7715.327278507747,8947.679370995893,2234,2234_6,9
22374,7637.968113990701,8885.651214224396,2234,2234_7,9
22375,7686.835827488282,8828.0,2234,2234_8,9
22376,7726.0,9153.0,2235,2235_0,3
22377,7587.0,9048.314821294389,2235,2235_1,3
22378,7687.970334923779,9014.0,2235,2235_2,3
22379,7693.512541553956,9224.333690105203,2236,2236_0,11
22380,7615.780904308184,9321.31605074021,2236,2236_1,11
22381,7621.495490845134,9239.406355171788,2236,2236_2,11
22382,7689.8742896986405,9275.887798913745,2236,2236_3,11
22383,7725.195406967675,9278.388723009255,2236,2236_4,11
22384,7726.0,9325.242247665741,2236,2236_5,11
22385,7599.722891063145,9233.168952760045,2236,2236_6,11
22386,7616.378897296591,9201.0,2236,2236_7,11
22387,7608.500210664984,9300.951382936193,2236,2236_8,11
22388,7587.0,9307.381286210344,2236,2236_9,11
22389,7590.07077327848,9340.0,2236,2236_10,11
22390,7725.0,9526.0,2237,2237_0,2
22391,7586.0,9387.0,2237,2237_1,2
22392,7599.4884148437,9634.101877434689,2238,2238_0,4
22393,7625.301061380952,9574.0,2238,2238_1,4
22394,7586.0,9591.087635956179,2238,2238_2,4
22395,7725.0,9713.0,2238,2238_3,4
22396,7642.587336465874,9761.0,2239,2239_0,7
22397,7670.810267370188,9851.558229977181,2239,2239_1,7
22398,7651.138131040322,9802.598137271694,2239,2239_2,7
22399,7724.0,9900.0,2239,2239_3,7
22400,7642.707412370393,9895.79309979956,2239,2239_4,7
22401,7673.119334640581,9811.952211217571,2239,2239_5,7
22402,7585.0,9834.638893339743,2239,2239_6,7
22403,7585.0,10087.0,2240,2240_0,6
22404,7724.0,10017.33873506227,2240,2240_1,6
22405,7713.874150415856,9984.2682548226,2240,2240_2,6
22406,7654.3954846969245,10077.7311293713,2240,2240_3,6
22407,7635.80499217643,9948.014550362033,2240,2240_4,6
22408,7703.920663494488,9948.0,2240,2240_5,6
22409,7652.500197123745,10182.119278841008,2241,2241_0,4
22410,7584.0,10273.0,2241,2241_1,4
22411,7723.0,10134.0,2241,2241_2,4
22412,7686.529865673666,10271.000201914736,2241,2241_3,4
22413,7584.0,10460.0,2242,2242_0,3
22414,7723.0,10381.86086356363,2242,2242_1,3
22415,7631.35535520135,10321.0,2242,2242_2,3
22416,7683.916601674792,10646.0,2243,2243_0,8
22417,7661.107703583242,10587.025703750363,2243,2243_1,8
22418,7614.655160143709,10557.972075589418,2243,2243_2,8
22419,7623.541533525613,10512.6016256113,2243,2243_3,8
22420,7722.0,10598.291209453871,2243,2243_4,8
22421,7704.776597996386,10618.89489253945,2243,2243_5,8
22422,7583.0,10580.393471651189,2243,2243_6,8
22423,7649.62319554796,10507.0,2243,2243_7,8
22424,7583.0,10694.0,2244,2244_0,2
22425,7722.0,10833.0,2244,2244_1,2
22426,7582.0,10881.0,2245,2245_0,4
22427,7657.741524880454,10967.609556912976,2245,2245_1,4
22428,7721.0,11020.0,2245,2245_2,4
22429,7713.7446991068755,10940.307399933687,2245,2245_3,4
22430,7712.189586101775,11130.72498489033,2246,2246_0,6
22431,7721.0,11102.419543879245,2246,2246_1,6
22432,7689.422650106301,11079.426268006177,2246,2246_2,6
22433,7627.057564032413,11167.605004552028,2246,2246_3,6
22434,7681.83777586701,11207.0,2246,2246_4,6
22435,7582.0,11068.0,2246,2246_5,6
22436,7683.075833756169,1534.8779009929694,2247,2247_0,20
22437,7660.077377982044,1563.0898169562554,2247,2247_1,20
22438,7738.674302063953,1565.1154635065593,2247,2247_2,20
22439,7660.0,1479.3181996086105,2247,2247_3,20
22440,7714.600196811046,1594.0,2247,2247_4,20
22441,7696.442163691438,1589.375733855186,2247,2247_5,20
22442,7723.389930980465,1455.0,2247,2247_6,20
22443,7672.923702143803,1548.7080569126977,2247,2247_7,20
22444,7768.540562928717,1499.892467736355,2247,2247_8,20
22445,7690.265081115933,1577.7443768779615,2247,2247_9,20
22446,7732.253840121777,1514.2197315621972,2247,2247_10,20
22447,7704.99739083433,1529.1417030458126,2247,2247_11,20
22448,7669.751536304975,1575.0005460124182,2247,2247_12,20
22449,7776.170538998225,1482.0963027944606,2247,2247_13,20
22450,7760.855871710983,1546.0096434800964,2247,2247_14,20
22451,7712.876007158248,1515.523791773722,2247,2247_15,20
22452,7799.0,1524.157034874936,2247,2247_16,20
22453,7773.170006923132,1579.6133942161339,2247,2247_17,20
22454,7786.166682193273,1546.367036312242,2247,2247_18,20
22455,7727.960004464302,1478.1010077153205,2247,2247_19,20
22456,7799.0,1671.6620551143958,2248,2248_0,14
22457,7732.329201883027,1771.56756190337,2248,2248_1,14
22458,7750.78854878332,1781.0,2248,2248_2,14
22459,7744.539519618385,1650.446428897644,2248,2248_3,14
22460,7695.679402685695,1642.0,2248,2248_4,14
22461,7660.0,1733.867341451446,2248,2248_5,14
22462,7716.254870186218,1706.904858145179,2248,2248_6,14
22463,7748.630482913156,1732.7353903380033,2248,2248_7,14
22464,7772.839186024416,1751.9083415150194,2248,2248_8,14
22465,7761.253558114367,1671.0112052170211,2248,2248_9,14
22466,7774.502132918054,1722.4798826310616,2248,2248_10,14
22467,7782.41758149853,1667.577487205143,2248,2248_11,14
22468,7698.467352992302,1665.0649551518989,2248,2248_12,14
22469,7738.5718283541455,1751.2524033736624,2248,2248_13,14
22470,7761.710983982941,1910.1977714993066,2249,2249_0,10
22471,7795.702751858295,1842.0145637266335,2249,2249_1,10
22472,7659.0,1962.1735835841025,2249,2249_2,10
22473,7690.660281475583,1920.831957507506,2249,2249_3,10
22474,7798.0,1931.4630680313862,2249,2249_4,10
22475,7709.448755178174,1926.427941021483,2249,2249_5,10
22476,7796.867651978735,1884.1574790881964,2249,2249_6,10
22477,7762.91424441592,1967.0,2249,2249_7,10
22478,7736.679333950882,1863.306421259654,2249,2249_8,10
22479,7754.301522492102,1828.0,2249,2249_9,10
22480,7671.761040328925,2015.0,2250,2250_0,11
22481,7709.247485442325,2038.643564015034,2250,2250_1,11
22482,7700.808304357757,2118.3597117340782,2250,2250_2,11
22483,7678.625448899823,2094.0421140760136,2250,2250_3,11
22484,7727.525731157416,2133.59669042611,2250,2250_4,11
22485,7778.843887210985,2043.7020128778904,2250,2250_5,11
22486,7667.661030365365,2139.7257759292015,2250,2250_6,11
22487,7694.805716790033,2079.1134734153884,2250,2250_7,11
22488,7798.0,2118.5788174792,2250,2250_8,11
22489,7735.704618034375,2104.5296059945613,2250,2250_9,11
22490,7659.0,2154.0,2250,2250_10,11
22491,7737.074804280096,2262.3997514113794,2251,2251_0,13
22492,7775.544022535053,2297.5209596229015,2251,2251_1,13
22493,7776.360305565951,2341.0,2251,2251_2,13
22494,7713.054572466186,2202.0,2251,2251_3,13
22495,7776.019237873135,2270.353006993007,2251,2251_4,13
22496,7791.838993266609,2246.476405946994,2251,2251_5,13
22497,7658.0,2316.0966740441877,2251,2251_6,13
22498,7760.146657863467,2307.7343048256093,2251,2251_7,13
22499,7670.572720035575,2260.186187598809,2251,2251_8,13
22500,7661.978230351311,2227.9885114885114,2251,2251_9,13
22501,7730.818514800368,2284.2752247752246,2251,2251_10,13
22502,7797.0,2282.983816183816,2251,2251_11,13
22503,7717.72097511373,2337.190374842549,2251,2251_12,13
22504,7679.30374909406,2528.0,2252,2252_0,9
22505,7658.0,2506.5407482229107,2252,2252_1,9
22506,7762.43691659834,2451.1726535884063,2252,2252_2,9
22507,7758.450860140471,2426.313091282841,2252,2252_3,9
22508,7775.772944120332,2438.2481658592615,2252,2252_4,9
22509,7797.0,2451.283778772273,2252,2252_5,9
22510,7745.362376510739,2389.0,2252,2252_6,9
22511,7704.299871640144,2514.4830961314574,2252,2252_7,9
22512,7663.448456761614,2444.99207448825,2252,2252_8,9
22513,7707.695121896152,2627.1713591560692,2253,2253_0,12
22514,7743.587677534743,2613.4736926634973,2253,2253_1,12
22515,7725.203970303523,2593.308994534061,2253,2253_2,12
22516,7694.41589675033,2675.1985102592307,2253,2253_3,12
22517,7684.49643149184,2610.0387023434387,2253,2253_4,12
22518,7682.088686453625,2588.5268806372865,2253,2253_5,12
22519,7721.118970182038,2575.0,2253,2253_6,12
22520,7796.0,2655.7136658792833,2253,2253_7,12
22521,7772.3559488814335,2714.0,2253,2253_8,12
22522,7703.309377808082,2583.587374080372,2253,2253_9,12
22523,7657.0,2628.347113172065,2253,2253_10,12
22524,7764.72529813645,2610.2330977772067,2253,2253_11,12
22525,7704.0043341028695,2895.5337582565394,2254,2254_0,8
22526,7740.706331827987,2820.038607153433,2254,2254_1,8
22527,7657.0,2879.2442232726507,2254,2254_2,8
22528,7733.011457547606,2901.0,2254,2254_3,8
22529,7749.265623869728,2856.8196358993137,2254,2254_4,8
22530,7796.0,2762.0,2254,2254_5,8
22531,7741.572337023809,2884.3653429122664,2254,2254_6,8
22532,7686.296558021359,2873.137419010375,2254,2254_7,8
22533,7775.833821994488,2980.422792664121,2255,2255_0,10
22534,7708.285424146506,3062.908406424762,2255,2255_1,10
22535,7732.092844157068,3001.904346749561,2255,2255_2,10
22536,7795.0,2991.486205998283,2255,2255_3,10
22537,7774.992064423013,2948.0,2255,2255_4,10
22538,7673.581412400931,2985.9980301254486,2255,2255_5,10
22539,7732.400177282343,3087.0,2255,2255_6,10
22540,7736.045247910019,2961.694828694826,2255,2255_7,10
22541,7656.0,3044.2873522667137,2255,2255_8,10
22542,7714.714031852035,3034.04439620084,2255,2255_9,10
22543,7767.7341152766785,3211.456000957813,2256,2256_0,15
22544,7687.820099970708,3144.6851573732188,2256,2256_1,15
22545,7744.524807008034,3236.2356148343024,2256,2256_2,15
22546,7722.411833489242,3205.318069438197,2256,2256_3,15
22547,7667.5975633121825,3195.0769922737804,2256,2256_4,15
22548,7719.4653906880285,3135.0,2256,2256_5,15
22549,7656.0,3229.3842313354257,2256,2256_6,15
22550,7749.646211412535,3141.9125197958783,2256,2256_7,15
22551,7772.914636359828,3193.186105452455,2256,2256_8,15
22552,7724.9945683333835,3274.0,2256,2256_9,15
22553,7762.364013172405,3155.907988597158,2256,2256_10,15
22554,7773.025257249767,3148.5962629959413,2256,2256_11,15
22555,7795.0,3206.826744943583,2256,2256_12,15
22556,7783.821053944496,3168.954315623754,2256,2256_13,15
22557,7771.719323219588,3259.6420668475093,2256,2256_14,15
22558,7701.294365012615,3440.6696269410004,2257,2257_0,11
22559,7692.195818815331,3378.352980032185,2257,2257_1,11
22560,7794.0,3323.8049778782715,2257,2257_2,11
22561,7703.8437823975555,3322.0,2257,2257_3,11
22562,7749.349766476388,3344.5210095453767,2257,2257_4,11
22563,7682.476002191715,3430.984141337041,2257,2257_5,11
22564,7655.671335426226,3415.242095790647,2257,2257_6,11
22565,7677.880658436214,3445.8546323422415,2257,2257_7,11
22566,7722.20216802168,3408.4308898801314,2257,2257_8,11
22567,7655.0,3354.677590591983,2257,2257_9,11
22568,7722.336103583258,3461.0,2257,2257_10,11
22569,7740.166525255421,3509.0,2258,2258_0,18
22570,7692.3255765013355,3565.3189353620664,2258,2258_1,18
22571,7761.671709160703,3520.58278303907,2258,2258_2,18
22572,7737.775022576575,3642.0065217922997,2258,2258_3,18
22573,7757.189547723019,3558.2455812320177,2258,2258_4,18
22574,7786.384325797407,3541.5147370244295,2258,2258_5,18
22575,7745.569826853121,3544.2822095489955,2258,2258_6,18
22576,7766.258207756006,3639.620226556275,2258,2258_7,18
22577,7684.481370989923,3530.7117906020835,2258,2258_8,18
22578,7655.0,3550.7351650564383,2258,2258_9,18
22579,7710.974003232918,3565.2986903368374,2258,2258_10,18
22580,7712.797041762932,3551.831989614803,2258,2258_11,18
22581,7794.0,3570.0925792451735,2258,2258_12,18
22582,7750.544731085281,3648.0,2258,2258_13,18
22583,7692.731456048239,3643.913092305766,2258,2258_14,18
22584,7679.256062256209,3634.549812705123,2258,2258_15,18
22585,7781.7095880838415,3600.6016473230447,2258,2258_16,18
22586,7721.631838618966,3601.637437023087,2258,2258_17,18
22587,7704.286358121803,3834.0,2259,2259_0,20
22588,7690.005874036758,3725.3907378264516,2259,2259_1,20
22589,7658.130818623788,3803.837060435559,2259,2259_2,20
22590,7713.099510846988,3768.1510668672604,2259,2259_3,20
22591,7780.506129159116,3711.2794177682335,2259,2259_4,20
22592,7724.7422658516025,3720.329051166754,2259,2259_5,20
22593,7759.1208351394525,3708.1202597715846,2259,2259_6,20
22594,7780.699909956275,3795.759269243813,2259,2259_7,20
22595,7714.0935664363515,3807.506070596801,2259,2259_8,20
22596,7732.240825027065,3771.1656608334215,2259,2259_9,20
22597,7712.427801843126,3743.1773258201347,2259,2259_10,20
22598,7681.0090049042055,3778.986158698626,2259,2259_11,20
22599,7727.922890822564,3754.396985798733,2259,2259_12,20
22600,7758.411639457707,3738.9430321006803,2259,2259_13,20
22601,7746.143842676906,3746.3733837634077,2259,2259_14,20
22602,7654.0,3742.5551131592338,2259,2259_15,20
22603,7789.942876123896,3796.0472352037077,2259,2259_16,20
22604,7793.0,3734.8543393612827,2259,2259_17,20
22605,7771.208451975601,3695.0,2259,2259_18,20
22606,7662.879157652587,3761.2367210333555,2259,2259_19,20
